PID;ExterCond;ExterQual;HeatingQC;KitchenQual;MSZoning;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;Foundation;Heating;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;Kitchen;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;Fence;MSSubClass;GrLivArea;FullBath;HalfBath;Bedroom;SaleType;SaleCondition;SalePrice;MoSold;YrSold;GarageCond;GarageType;GarageYrBlt;GarageCars;GarageQual;GarageFinish;GarageArea;BsmtUnfSF;BsmtCond;BsmtHalfBath;BsmtFinType1;BsmtFinType2;TotalBsmtSF;BsmtExposure;BsmtFullBath;BsmtQual;BsmtFinSF2;BsmtFinSF1;MiscFeature;MiscVal;PoolQC;PoolArea;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd
908186040;3;3;1;3;8;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;80;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;28;0;0;0;NA   ;180;1072,0;1.0;0.0;2.0;WD   ;Normal ;148000;6;2008;TA;Basment;2005;2;TA;RFn;525;88;TA;0;GLQ;Unf;547;Gd;1;Gd;0;459;NA;;NA;;35;3675;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;TwnhsE;SLvl  ;6;5;2005;2005
908186050;3;3;1;2;8;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;76;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;44;0;0;0;NA   ;180;1072,0;1.0;0.0;2.0;WD   ;Normal ;140000;5;2007;TA;Basment;2005;2;TA;Fin;525;80;TA;0;GLQ;Unf;547;Gd;1;Gd;0;467;NA;;NA;;35;3675;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;TwnhsE;SFoyer;6;5;2005;2005
908186060;3;3;2;3;8;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;80;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;28;0;0;0;NA   ;180;1072,0;1.0;0.0;2.0;WD   ;Normal ;145000;5;2006;TA;Basment;2005;2;TA;Fin;525;0;TA;0;GLQ;Unf;547;Gd;1;Gd;0;547;NA;;NA;;35;3675;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;TwnhsE;SLvl  ;5;5;2005;2005
908186070;3;3;2;3;8;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;82;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;44;0;0;0;NA   ;180;1072,0;2.0;0.0;2.0;New  ;Partial;140000;6;2006;TA;Basment;2005;2;TA;Fin;525;0;TA;0;GLQ;Unf;547;Gd;1;Gd;0;547;NA;;NA;;35;3675;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;TwnhsE;SFoyer;6;5;2005;2006
908186080;3;3;2;3;8;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;80;Wood  ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;28;0;0;0;NA   ;180;1072,0;1.0;0.0;2.0;WD   ;Normal ;145500;4;2009;TA;Basment;2005;2;TA;Fin;525;0;TA;0;GLQ;Unf;547;Gd;1;Gd;0;547;NA;;NA;;35;3675;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;TwnhsE;SFoyer;6;5;2005;2006
908186090;3;3;2;3;8;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;82;PConc ;GasA ;Y;SBrkr;1072;0;0;1;5;Typ ;0;NA;Y;0;44;0;0;0;NA   ;180;1072,0;1.0;0.0;2.0;New  ;Partial;142500;10;2006;TA;Basment;2005;2;TA;Fin;525;0;TA;0;GLQ;Unf;547;Gd;1;Gd;0;547;NA;;NA;;35;3675;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;TwnhsE;SFoyer;6;5;2005;2006
908188110;3;2;1;2;8;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;50;PConc ;GasA ;Y;SBrkr;970;739;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1709,0;2.0;0.0;3.0;WD   ;Normal ;134000;5;2006;TA;Detchd;2004;2;TA;Unf;380;970;TA;0;Unf;Unf;970;No;0;Gd;0;0;NA;;NA;;24;2522;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Twnhs ;2Story;7;5;2004;2004
908188120;3;2;1;2;8;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;50;PConc ;GasA ;Y;SBrkr;970;739;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1709,0;2.0;0.0;3.0;WD   ;Normal ;130000;5;2006;TA;Detchd;2004;2;TA;Unf;380;970;TA;0;Unf;Unf;970;No;0;Gd;0;0;NA;;NA;;24;2522;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Twnhs ;2Story;7;5;2004;2004
908188130;3;2;1;2;8;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;50;PConc ;GasA ;Y;SBrkr;970;739;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1709,0;2.0;0.0;3.0;WD   ;Normal ;130000;4;2006;TA;Detchd;2004;2;TA;Unf;380;970;TA;0;Unf;Unf;970;No;0;Gd;0;0;NA;;NA;;24;2522;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Twnhs ;2Story;6;5;2004;2006
908188140;3;2;1;2;8;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;50;PConc ;GasA ;Y;SBrkr;970;739;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1709,0;2.0;0.0;3.0;WD   ;Normal ;137500;4;2006;TA;Detchd;2004;2;TA;Unf;380;970;TA;0;Unf;Unf;970;No;0;Gd;0;0;NA;;NA;;24;2522;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Twnhs ;2Story;7;5;2004;2004
908188150;3;2;1;2;8;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;117;PConc ;GasA ;Y;SBrkr;976;732;0;1;7;Maj1;0;NA;Y;0;40;0;0;0;NA   ;160;1708,0;2.0;0.0;3.0;WD   ;Normal ;130000;4;2006;TA;Detchd;2004;2;TA;Unf;380;976;TA;0;Unf;Unf;976;No;0;Gd;0;0;NA;;NA;;32;3363;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;TwnhsE;2Story;7;5;2004;2004
908201040;1;3;1;3;6;Hip    ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;698;0;0;1;4;Typ ;0;NA;Y;0;200;0;0;0;NA   ;20;698,0;1.0;0.0;2.0;WD   ;Normal ;118000;6;2009;NA;NA;;;NA;NA;;698;TA;1;Unf;Unf;698;No;0;TA;0;0;NA;;NA;;50;9405;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;5;9;1947;2008
908201100;3;3;3;4;6;Gable  ;CompShg;AsbShng;Plywood;None   ;0;PConc ;GasA ;N;FuseP;1152;0;0;2;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;1152,0;2.0;0.0;2.0;WD   ;AdjLand;82000;6;2008;NA;NA;;;NA;NA;;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;65;6040;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Duplex;1Story;4;5;1955;1955
908201110;4;3;3;3;6;Gable  ;CompShg;AsbShng;Plywood;None   ;0;PConc ;GasA ;N;SBrkr;1152;0;0;2;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;1152,0;2.0;0.0;2.0;WD   ;AdjLand;82000;6;2008;NA;NA;;;NA;NA;;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;65;6012;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Edwards            ;Norm                          ;Normal;Duplex;1Story;4;5;1955;1955
908201120;3;3;3;4;6;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;270;CBlock;GasA ;N;FuseF;1440;0;0;2;8;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;1440,0;2.0;0.0;4.0;WD   ;Normal ;118000;9;2008;NA;NA;;;NA;NA;;1307;TA;0;ALQ;Unf;1440;No;0;TA;0;133;NA;;NA;;92;12108;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Duplex;1Story;4;4;1955;1955
908203090;3;3;3;3;6;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;CBlock;GasA ;Y;FuseA;876;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;20;876,0;1.0;0.0;3.0;WD   ;Normal ;85000;3;2009;TA;Detchd;1959;1;TA;Unf;320;301;TA;0;LwQ;Rec;876;No;0;TA;243;332;NA;;NA;;64;6410;Pave;NA  ;Regular             ;HLS;AllPub;Inside ;Mod;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;4;5;1959;1959
908203100;3;3;1;3;6;Hip    ;CompShg;WdShing;Wd Shng;None   ;0;CBlock;GasA ;Y;SBrkr;960;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;20;960,0;1.0;0.0;3.0;WD   ;Normal ;90000;5;2010;NA;NA;;;NA;NA;;960;TA;0;Unf;Unf;960;No;0;TA;0;0;NA;;NA;;64;6410;Pave;NA  ;Regular             ;HLS;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;4;5;1958;1958
908204090;3;3;1;4;6;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;CBlock;GasA ;Y;SBrkr;960;0;0;1;4;Typ ;0;NA;Y;144;0;35;0;0;NA   ;20;960,0;1.0;0.0;2.0;WD   ;Normal ;131750;12;2007;TA;Detchd;1959;1;TA;Unf;392;52;TA;0;Rec;ALQ;960;Av;1;TA;831;77;NA;;NA;;64;6400;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;5;7;1959;2000
908204160;3;3;3;3;6;Gable  ;CompShg;WdShing;Wd Shng;BrkCmn ;58;Slab  ;GasA ;N;FuseF;1152;0;0;2;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;1152,0;2.0;0.0;2.0;WD   ;Normal ;82500;7;2008;NA;NA;;;NA;NA;;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;74;6845;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Duplex;1Story;4;5;1955;1955
908204180;3;3;3;4;6;Gable  ;CompShg;AsbShng;Plywood;BrkCmn ;128;PConc ;GasA ;N;SBrkr;1152;0;0;2;6;Typ ;0;NA;N;0;0;0;0;0;NA   ;90;1152,0;2.0;0.0;2.0;WD   ;Normal ;61500;9;2007;NA;NA;;;NA;NA;;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;74;6882;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Edwards            ;Norm                          ;Normal;Duplex;1Story;4;3;1955;1955
908208020;3;3;1;3;8;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1121;0;0;1;5;Typ ;0;NA;Y;132;64;0;0;0;NA   ;20;1121,0;2.0;0.0;2.0;WD   ;Normal ;140000;3;2010;TA;Attchd;2003;2;TA;RFn;440;1121;TA;0;Unf;Unf;1121;No;0;Gd;0;0;NA;;NA;;80;8546;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;4;5;2003;2004
908225170;3;3;3;3;6;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;N;FuseP;784;0;0;1;4;Typ ;0;NA;Y;112;0;0;0;0;NA   ;190;784,0;1.0;0.0;2.0;WD   ;Normal ;91900;5;2008;NA;NA;;;NA;NA;;0;TA;0;ALQ;Unf;784;Av;1;TA;0;784;NA;;NA;;56;6931;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;2fmCon;1Story;4;5;1955;1955
908225180;2;3;1;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;624;312;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;936,0;1.0;0.0;3.0;WD   ;Normal ;97900;4;2006;Po;Attchd;1948;1;TA;Unf;265;624;TA;0;Unf;Unf;624;Mn;0;Fa;0;0;NA;;NA;;56;6956;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;4;7;1948;1950
908225240;3;3;1;3;6;Hip    ;CompShg;Wd Sdng;Wd Sdng;BrkFace;132;PConc ;GasA ;Y;SBrkr;948;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;948,0;1.0;0.0;3.0;WD   ;Normal ;111000;2;2007;TA;Attchd;1954;1;TA;Unf;248;372;TA;0;ALQ;Unf;864;No;0;TA;0;492;NA;;NA;;75;10215;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;4;5;1954;1954
908225290;3;3;3;3;6;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;FuseA;1368;0;0;1;6;Min1;0;NA;Y;0;41;211;0;0;NA   ;20;1368,0;1.0;0.0;3.0;WD   ;Normal ;120000;6;2009;TA;Attchd;1950;1;TA;RFn;195;0;TA;0;Rec;Unf;1078;Mn;1;Fa;0;1078;Shed;900;NA;;70;11767;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;5;5;1950;1950
908225310;3;3;3;3;6;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;N;SBrkr;1195;0;0;2;8;Typ ;0;NA;N;118;0;0;0;0;GdWo ;90;1195,0;2.0;0.0;4.0;WD   ;Abnorml;98500;7;2007;NA;NA;;;NA;NA;;1195;TA;0;Unf;Unf;1195;No;0;TA;0;0;NA;;NA;;52;8741;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Duplex;1Story;5;6;1946;1950
908225320;3;3;3;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;FuseA;798;689;0;1;7;Typ ;1;Gd;Y;0;140;0;0;0;MnPrv;50;1487,0;1.0;1.0;3.0;WD   ;Normal ;113000;4;2010;TA;Detchd;1949;1;TA;Unf;220;641;Fa;0;LwQ;Unf;735;No;0;TA;0;94;NA;;NA;;52;8741;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;6;4;1945;1950
908225370;3;3;3;3;6;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;Slab  ;Wall ;N;FuseF;1088;441;0;1;9;Mod ;0;NA;N;92;0;185;0;0;NA   ;50;1529,0;2.0;0.0;4.0;WD   ;Normal ;98000;4;2009;TA;Detchd;1945;1;TA;Unf;240;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;50;8405;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;4;3;1945;1950
908226120;3;3;2;1;6;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;Y;FuseF;585;468;0;1;5;Typ ;0;NA;N;42;0;0;0;0;NA   ;50;1053,0;1.0;1.0;2.0;WD   ;Family ;120000;1;2008;NA;NA;;;NA;NA;;585;TA;0;Unf;Unf;585;No;0;TA;0;0;NA;;NA;;60;12180;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;5;7;1938;2007
908226130;4;3;4;4;6;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;Grav ;N;FuseA;672;252;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;190;924,0;1.0;0.0;2.0;WD   ;Normal ;80000;7;2010;TA;Detchd;1941;1;TA;Unf;280;324;TA;0;BLQ;Unf;672;No;1;Gd;0;348;NA;;NA;;60;12180;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;2fmCon;1.5Fin;4;4;1941;1950
908226180;3;3;1;2;5;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;774;0;0;1;6;Typ ;0;NA;Y;0;0;286;0;0;NA   ;30;774,0;1.0;0.0;3.0;WD   ;Normal ;79000;5;2007;NA;NA;;;NA;NA;;0;TA;0;Rec;Unf;544;No;0;TA;0;544;NA;;NA;;70;4270;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Mod;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;3;6;1931;2006
908227010;4;3;3;3;6;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;BrkTil;GasA ;Y;FuseF;846;492;0;1;7;Typ ;0;NA;N;0;0;208;0;0;GdPrv;50;1338,0;2.0;0.0;3.0;WD   ;AdjLand;92000;5;2006;TA;Detchd;1974;2;TA;Unf;528;832;Fa;0;Unf;Unf;832;No;0;Fa;0;0;NA;;NA;;72;7822;Pave;NA  ;Regular             ;Bnk;AllPub;Corner ;Gtl;Edwards            ;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;6;3;1915;1950
908227030;3;3;3;3;6;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;N;FuseF;1093;576;0;1;9;Min2;0;NA;Y;0;0;56;0;0;NA   ;50;1669,0;1.0;1.0;4.0;WD   ;AdjLand;107000;5;2006;TA;Attchd;1924;1;Fa;Unf;288;1093;TA;0;Unf;Unf;1093;No;0;TA;0;0;NA;;NA;;62;8707;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;Edwards            ;Adjacent to feeder street     ;Normal;1Fam  ;1.5Fin;4;5;1924;1950
908227040;4;3;3;3;6;Gambrel;CompShg;Wd Sdng;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;658;526;0;1;8;Typ ;0;NA;N;0;151;0;0;0;NA   ;50;1184,0;1.0;0.0;5.0;WD   ;AdjLand;81000;5;2006;NA;NA;;;NA;NA;;658;TA;0;Unf;Unf;658;No;0;TA;0;0;NA;;NA;;58;8410;Pave;NA  ;Regular             ;Lvl;AllPub;FR2    ;Gtl;Edwards            ;Adjacent to feeder street     ;Normal;1Fam  ;1.5Fin;5;3;1910;1996
908228010;3;3;3;3;6;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;740;125;0;1;4;Typ ;1;Gd;Y;0;0;84;0;0;NA   ;40;865,0;1.0;0.0;2.0;WD   ;Normal ;108500;8;2007;TA;Detchd;1920;1;TA;Unf;216;238;TA;0;LwQ;ALQ;660;No;1;TA;278;144;NA;;NA;;62;10042;Pave;NA  ;Regular             ;Bnk;AllPub;Corner ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;6;8;1920;1995
908228040;2;3;2;3;6;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;BrkTil;GasA ;Y;SBrkr;949;272;0;1;7;Typ ;0;NA;Y;0;0;236;0;0;NA   ;50;1221,0;1.0;0.0;4.0;WD   ;Normal ;104900;3;2006;TA;Attchd;1965;1;TA;Unf;392;392;TA;0;BLQ;Unf;784;No;1;TA;0;392;NA;;NA;;60;9738;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;5;7;1924;1950
908229020;3;3;1;3;6;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;Y;SBrkr;864;0;0;1;4;Typ ;0;NA;Y;0;96;0;0;0;NA   ;30;864,0;1.0;0.0;2.0;WD   ;Normal ;99900;7;2009;NA;NA;;;NA;NA;;864;TA;0;Unf;Unf;864;No;0;Fa;0;0;NA;;NA;;56;4060;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Edwards            ;Adjacent to feeder street     ;Normal;1Fam  ;1Story;5;8;1922;1950
908250030;3;3;4;4;6;Flat   ;Tar&Grv;BrkComm;Brk Cmn;None   ;0;Slab  ;GasW ;N;FuseF;944;0;0;1;4;Min1;0;NA;Y;0;0;0;0;0;NA   ;20;944,0;1.0;0.0;2.0;WD   ;Normal ;82000;7;2009;Fa;Detchd;1956;2;TA;Unf;528;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;74;10206;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;3;3;1952;1952
908250040;2;3;2;3;6;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;Slab  ;GasA ;Y;SBrkr;929;208;0;1;8;Min1;0;NA;Y;0;0;0;0;0;NA   ;50;1137,0;1.0;1.0;4.0;WD   ;Normal ;96000;4;2008;NA;NA;;;NA;NA;;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;57;8050;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;5;8;1947;1993
908250090;3;3;3;3;6;Gable  ;CompShg;MetalSd;MetalSd;Stone  ;115;CBlock;GasA ;Y;SBrkr;930;0;0;1;5;Typ ;0;NA;Y;134;0;0;0;0;MnPrv;20;930,0;1.0;0.0;2.0;WD   ;Normal ;99000;5;2008;TA;Attchd;1953;1;TA;RFn;286;144;TA;0;Rec;Unf;911;No;0;Gd;0;767;Gar2;3000;NA;;68;9520;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Mod;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;4;5;1953;1953
908250100;3;3;1;3;6;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;894;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;894,0;1.0;0.0;3.0;WD   ;Abnorml;110000;5;2007;TA;Detchd;1999;2;TA;Unf;400;342;TA;0;LwQ;Unf;894;No;0;TA;0;552;NA;;NA;;68;9450;Pave;NA  ;Regular             ;Bnk;AllPub;Inside ;Mod;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;4;5;1954;1954
908275040;3;3;3;3;6;Hip    ;CompShg;VinylSd;VinylSd;BrkFace;74;CBlock;GasA ;Y;SBrkr;1678;0;0;2;10;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;1678,0;2.0;0.0;6.0;WD   ;Normal ;119900;8;2009;NA;NA;;;NA;NA;;1678;TA;0;Unf;Unf;1678;No;0;TA;0;0;NA;;NA;;65;10926;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;Duplex;1Story;5;5;1959;1959
908275090;3;3;2;3;6;Gable  ;CompShg;MetalSd;HdBoard;None   ;0;CBlock;GasA ;N;SBrkr;796;550;0;1;6;Min2;0;NA;Y;168;24;0;0;0;GdWo ;50;1346,0;1.0;1.0;2.0;WD   ;Normal ;112000;5;2007;TA;Detchd;1950;1;Fa;Unf;384;560;TA;0;Unf;Unf;560;No;0;Fa;0;0;NA;;NA;;70;11767;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;2Story;4;7;1910;2000
908275110;3;3;1;3;6;Hip    ;CompShg;HdBoard;HdBoard;BrkFace;259;CBlock;GasA ;Y;SBrkr;1560;0;0;1;7;Min1;1;TA;Y;0;0;0;0;0;NA   ;20;1560,0;1.0;0.0;2.0;WD   ;Normal ;103500;5;2009;TA;Attchd;1956;1;TA;Unf;313;604;TA;0;Rec;Unf;1150;No;0;TA;0;546;NA;;NA;;70;11767;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;5;5;1956;1956
908275130;3;3;1;3;6;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;768;432;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;1200,0;1.0;0.0;3.0;WD   ;Normal ;130500;5;2008;TA;Detchd;1946;1;TA;Unf;240;416;TA;0;BLQ;Unf;768;No;0;TA;0;352;NA;;NA;;70;11767;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;5;6;1946;1995
908275180;3;3;1;3;6;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;Y;SBrkr;997;473;0;1;7;Typ ;0;NA;Y;0;0;0;0;156;NA   ;50;1470,0;2.0;0.0;4.0;WD   ;Normal ;135000;5;2008;TA;Detchd;1958;1;TA;Unf;548;941;TA;0;Unf;Unf;941;No;0;TA;0;0;NA;;NA;;60;8172;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1.5Fin;4;6;1954;1972
908275200;3;3;3;3;6;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;768;0;0;1;4;Typ ;1;Fa;Y;0;0;196;0;0;MnPrv;20;768,0;1.0;0.0;2.0;WD   ;Normal ;125000;7;2007;TA;Detchd;1959;1;TA;Unf;355;224;TA;0;BLQ;Unf;768;No;0;TA;0;544;NA;;NA;;60;8172;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;4;5;1955;1955
908275220;3;3;3;3;6;Hip    ;CompShg;WdShing;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;864;0;0;1;5;Typ ;0;NA;N;0;0;0;0;0;NA   ;20;864,0;1.0;0.0;2.0;WD   ;Normal ;115000;4;2006;TA;Detchd;1957;2;TA;Unf;572;697;TA;0;Rec;Unf;864;No;1;TA;0;167;NA;;NA;;60;8172;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;5;7;1955;1990
908275240;3;3;3;3;6;Gable  ;CompShg;WdShing;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;864;0;0;1;5;Typ ;0;NA;N;196;0;0;0;0;NA   ;20;864,0;1.0;0.0;3.0;COD  ;Family ;79275;10;2007;TA;Detchd;1996;2;TA;Unf;528;182;TA;0;ALQ;Unf;864;No;1;TA;0;682;NA;;NA;;60;8172;Pave;NA  ;Regular             ;HLS;AllPub;Inside ;Gtl;Edwards            ;Norm                          ;Normal;1Fam  ;1Story;4;5;1955;1955
